2014-01-30 21:16:21.818181824,757569909570.6526
2014-03-02 07:38:10.909090912,860708756533.7251
2014-04-01 18:00:00,1143317316607.8962
2014-05-02 04:21:49.090909088,2977756390666.077
2014-06-01 14:43:38.181818176,1929106523267.5464
2014-07-02 01:05:27.272727296,678924523264.942
2014-08-01 11:27:16.363636384,727717965230.0109
2014-08-31 21:49:05.454545472,4864234787887.887
2014-10-01 08:10:54.545454560,3463310359180.552
2014-10-31 18:32:43.636363648,699672515203.0227
2014-12-01 04:54:32.727272736,2025956825932.5078
2014-12-31 15:16:21.818181824,1741712749820.3333
2015-01-31 01:38:10.909090912,1142058688705.7908
2015-03-02 12:00:00,1620053811673.5566
2015-04-01 22:21:49.090909120,627882953131.0706
2015-05-02 08:43:38.181818176,2211950551102.025
2015-06-01 19:05:27.272727296,1529570734438.785
2015-07-02 05:27:16.363636352,679907598942.6383
2015-08-01 15:49:05.454545472,292901575196.19904
2015-09-01 02:10:54.545454528,2051423242939.305
2015-10-01 12:32:43.636363648,3424715708081.399
2015-10-31 22:54:32.727272768,2586159806001.055
2015-12-01 09:16:21.818181824,2003699154343.931
2015-12-31 19:38:10.909090944,898679833580.8302
2016-01-31 06:00:00,939764835203.2516
2016-03-01 16:21:49.090909120,862109704297.5209
2016-04-01 02:43:38.181818176,1547928823088.1838
2016-05-01 13:05:27.272727296,3396165482793.602
2016-05-31 23:27:16.363636352,2954519796988.6953
2016-07-01 09:49:05.454545472,2093395072133.6003
2016-07-31 20:10:54.545454528,177932806075.10748
2016-08-31 06:32:43.636363648,1177628440200.9854
2016-09-30 16:54:32.727272768,1658270656691.8882
2016-10-31 03:16:21.818181824,3100995985850.212
2016-11-30 13:38:10.909090944,2126854459981.744
2016-12-31 00:00:00,1620857354699.6492
